,T0,T1,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T23,T25,T26,T28,T29,T30,T31,T33,T34,T35,T36,T37,T38,T39,T40,T43,T46,T47,T48,T50,T53,T55,T56,T57,T58,T59,T61,T64,T66,T67,T68,T69,T71,T73,T76,T77,T79,T80,T81,T83,T84,T85,T87,T89,T90,T92,T93,T94,T95,T96,T98,T99,T100
2018-07-18,95.9305,40.126,346.713,124.0262,95.8708,96.6765,38.2755,108.5118,58.8704,62.9529,126.852,80.092,92.146,176.905,106.8576,111.0648,139.783,51.1613,165.706,26.6121,29.4049,69.4373,17.2929,68.389,80.4382,36.2873,44.7026,99.2124,62.3453,58.199,47.5374,38.0556,38.5762,205.498,59.6248,2023.91,208.773,125.9548,236.284,444.615,47.8094,200.44,48.6011,259.78,151.3447,164.496,45.429,30.3634,57.4436,200.654,96.7133,67.9164,129.2003,64.7831,60.7992,217.1441,62.5767,8.5988,37.663,172.989,51.0258,45.9837,41.9967,43.2989,82.3397,91.957,127.279,95.173,77.1683,58.4459,278.062,88.299,72.629,48.5533
2018-07-19,93.3129,39.82,341.997,123.2834,94.4611,96.7879,38.2671,109.9235,58.3181,62.7921,127.112,79.9755,90.649,178.366,110.3476,109.4484,139.323,50.8117,165.214,26.2059,29.1707,69.1975,17.0529,67.699,80.1185,36.4506,44.9273,98.5329,62.427,57.4824,46.4337,38.3517,38.247,204.067,58.7316,2010.6,213.364,125.2058,233.98,439.428,45.3089,197.49,48.3106,257.68,151.5556,163.608,45.782,31.1394,58.2768,203.052,101.0409,69.3392,130.2119,65.3952,60.8951,217.4751,62.5199,8.5592,37.8476,172.033,51.5034,46.1545,42.5266,42.6909,81.791,92.2664,129.694,95.75,77.5278,56.931,277.914,86.7347,72.9704,48.3473
2018-07-20,93.2943,39.718,341.583,120.9843,95.6559,97.2652,38.4113,109.2863,58.8264,62.3251,125.955,76.4223,90.685,178.208,108.2107,109.3702,139.818,50.8199,165.501,26.6121,29.1473,69.1536,16.9602,67.647,80.4291,36.1153,44.8668,100.2978,62.1447,57.6741,45.9767,38.0316,38.7172,205.898,58.308,2009.67,214.125,126.0975,233.767,437.591,45.0769,196.78,48.4558,257.54,151.8491,162.525,45.677,30.5953,58.4541,204.126,99.1708,68.7206,127.307,64.9522,60.4415,215.9857,62.7796,8.471,37.7853,172.856,50.8956,45.7679,42.2782,43.0505,80.913,91.6021,127.115,95.097,77.1771,56.1735,280.479,88.4263,72.9799,48.416
2018-07-23,94.291,39.82,340.014,120.5068,97.4353,96.5174,38.1313,108.9039,58.8012,62.3251,126.367,75.6651,90.1,178.014,107.7301,110.048,140.509,50.9581,162.953,27.1598,29.0536,69.0042,16.9057,67.185,80.0363,36.1583,45.2125,101.9023,61.7781,58.499,46.0457,37.9035,38.6837,207.737,58.1975,1995.97,215.734,129.165,233.804,442.578,45.7557,197.85,47.7466,259.47,148.4743,162.081,45.718,30.4793,58.3566,204.266,100.9821,69.5425,125.7849,64.4046,59.2288,217.3372,62.7877,8.3988,37.5319,171.042,51.3037,46.0196,42.9489,43.453,81.2879,92.0571,127.025,95.64,77.7119,57.1031,276.81,90.3543,72.629,49.7807
2018-07-24,94.7475,40.4163,344.826,122.0012,98.123,98.522,38.3943,108.5216,59.5322,63.5578,127.022,76.4223,91.462,177.803,108.2329,112.4205,139.792,51.5514,164.46,27.2304,29.4362,69.426,17.2765,69.714,80.3377,36.442,45.1002,101.6097,61.6047,59.2155,46.3044,38.0476,38.9523,209.621,59.3025,2026.25,218.618,126.9714,234.748,442.909,46.5634,198.46,49.7802,257.49,149.7948,163.301,46.049,29.7836,57.8513,204.023,101.3835,70.1346,129.785,64.3402,60.0838,217.7325,63.0068,8.479,37.8387,174.157,51.104,46.0017,42.7668,43.6586,85.3761,91.4354,126.593,95.411,77.9574,56.8776,280.497,89.9996,71.6238,50.0811
2018-07-25,95.6045,39.9455,342.564,124.2207,99.0083,99.3573,39.0984,108.9922,60.0868,64.0019,128.252,76.3641,93.181,176.931,108.4103,111.7774,140.633,52.4212,167.493,27.4424,29.6626,69.8479,16.4967,69.979,80.2829,37.104,45.3163,104.6015,62.3874,59.7571,46.1923,38.0556,38.8583,210.341,60.0668,2065.69,226.399,130.2261,235.766,446.042,45.7987,197.61,50.4467,263.17,152.06,164.7,46.483,29.8104,58.4541,206.002,101.3738,70.6914,131.1586,64.5737,61.2441,220.8676,64.0373,8.4389,37.2918,180.088,51.5989,46.4062,42.7419,43.71,88.193,90.5393,127.584,101.996,78.6764,57.2332,282.053,89.9633,73.1695,49.9781
2018-07-26,95.4834,40.1574,345.837,126.0777,98.7247,98.6016,39.2256,111.2763,60.3305,64.4995,129.66,76.597,90.4,175.523,108.4769,113.22,138.199,52.031,170.427,27.3276,29.7953,70.3928,16.5512,70.545,80.5843,37.4221,45.0829,103.4595,63.1231,59.4405,46.7786,38.4798,37.6828,210.715,60.4628,2083.13,231.059,131.7242,237.745,439.619,45.8846,197.46,49.4897,261.93,152.6469,165.562,46.338,30.9967,59.3315,206.954,101.6185,70.5765,132.4672,65.3469,62.1689,221.7869,63.4206,7.9335,37.3829,177.459,55.2114,46.2534,43.3547,43.6671,87.0498,90.0821,127.428,100.867,78.2643,57.5368,280.818,87.7442,74.1083,50.0467
2018-07-27,96.741,40.8086,347.117,126.06,99.739,100.2085,39.2002,110.4038,60.0364,62.7232,129.544,76.0728,90.864,173.534,107.3234,114.3237,139.385,51.6083,169.984,27.4336,29.9905,70.8235,16.9493,69.864,80.493,36.5968,41.2107,101.6286,62.4246,59.7321,46.8735,38.3917,38.8919,211.186,60.0945,2085.03,228.196,132.4732,236.774,437.713,45.8932,197.95,48.6353,254.81,152.6286,164.189,45.567,31.2911,59.0834,205.022,100.6003,70.8151,130.676,65.3066,62.1689,221.4192,62.3252,7.9656,37.1206,175.839,54.4385,46.8827,43.5534,43.7185,88.3485,89.6067,125.683,100.689,77.7382,57.823,281.818,85.9162,72.9135,50.3214
2018-07-30,93.9463,41.1853,337.887,123.5752,100.3407,101.6881,39.2172,110.4136,60.7254,62.5854,128.054,76.6553,88.961,173.657,107.5748,114.8626,140.411,52.6813,168.099,27.6544,30.1311,70.4895,17.451,69.122,81.178,36.2529,41.2194,99.4484,60.4702,60.232,47.3736,38.3437,39.2613,212.35,60.0116,2029.9,227.82,132.4376,234.822,435.328,46.1782,199.09,50.3527,242.32,151.629,162.644,45.312,31.63,58.9061,204.518,99.6799,71.7695,128.2629,65.0489,61.532,221.0514,61.9276,8.0779,36.9539,173.724,53.8741,46.6579,43.868,43.8478,89.6472,90.777,128.129,100.731,78.1065,58.4821,278.357,85.2796,72.0316,50.2012
2018-07-31,92.7074,40.5183,342.93,127.1565,98.8106,100.4471,39.5565,111.3253,60.6414,62.4093,133.007,79.393,88.872,173.868,107.1608,115.1667,139.438,53.5429,174.0,27.2746,31.1774,71.0872,17.4347,70.493,81.4977,36.3561,41.5738,100.1185,60.6511,59.8987,47.6064,38.8959,39.4158,210.999,60.3523,2028.72,231.583,133.6592,234.248,437.574,46.1869,197.87,50.1989,244.68,153.6099,167.695,45.403,31.9155,59.3936,204.144,100.4338,71.3011,134.3791,65.7334,63.0587,226.0436,63.1528,8.0539,37.2451,176.822,55.6543,47.0984,43.8929,43.5549,90.3697,90.8319,131.372,101.733,79.1148,56.2532,283.566,85.7798,72.9324,49.1713
2018-08-01,92.6422,40.5889,339.523,122.5053,99.4209,99.7471,39.3529,110.7469,60.3389,61.5517,134.739,77.1213,89.859,172.794,106.1034,115.271,138.889,53.2341,169.681,27.6014,31.4428,70.885,17.3965,70.056,80.5935,35.9864,42.1874,100.3072,61.0498,59.9321,47.4167,38.4798,39.0128,209.764,59.6525,2023.13,230.97,132.3038,234.387,417.286,46.0228,197.85,50.9423,248.01,151.7574,167.089,48.077,31.5765,58.5693,202.67,99.866,69.7722,131.7062,65.2744,62.2038,221.6582,63.2096,7.9416,37.3251,173.502,55.88,46.6849,43.5617,43.2275,90.2691,89.5701,132.52,101.283,79.1236,55.5853,282.549,86.571,73.5299,49.4803
2018-08-02,92.903,40.7851,336.607,122.0366,99.8421,98.4505,39.1747,110.5313,60.1288,61.1842,132.98,76.7135,91.717,172.231,105.7041,114.063,137.553,53.0146,168.435,27.6279,31.2224,72.0716,17.3692,69.651,81.0684,36.5624,42.7665,101.5247,62.0778,59.8571,47.5633,38.7919,39.5166,207.942,59.4683,2033.07,230.24,133.7038,236.894,413.683,45.4613,198.06,50.6432,252.22,150.3267,167.55,49.483,30.8986,59.5974,206.394,99.3275,71.3718,131.8732,64.7912,62.1863,221.6766,62.9905,7.9576,37.6697,172.555,56.2448,46.4602,43.512,42.9088,90.9734,89.0946,131.409,100.638,78.8167,55.3165,280.018,87.0985,74.5825,50.0296
2018-08-03,93.8904,41.0126,335.365,122.4787,100.6502,98.6811,39.548,111.8449,59.902,61.4063,135.474,76.5388,91.165,172.213,109.2089,114.6714,138.261,53.5917,169.877,27.831,31.9232,72.3616,17.5983,69.532,81.8356,36.8203,42.8962,101.9683,62.4444,60.6955,46.2613,39.16,40.1211,208.031,60.0668,2029.71,230.388,133.5611,237.949,419.854,45.5822,200.24,50.5492,253.28,151.3545,168.924,49.626,31.5854,59.8279,207.243,99.2492,71.9816,133.0519,65.6771,62.3608,223.6992,63.234,8.0539,38.0476,171.803,56.7918,46.9546,43.8101,42.9949,91.9885,89.2683,132.908,101.105,79.334,56.2792,278.74,88.2949,74.6678,50.4931
2018-08-06,94.0115,41.1774,333.565,123.3365,100.676,98.88,39.5734,113.6585,60.2717,61.3909,135.403,76.3058,92.388,172.257,107.9741,114.7322,138.712,53.8274,169.394,27.8399,32.3169,72.5286,17.511,69.558,81.8995,37.2243,42.8701,102.0533,62.9224,60.7039,46.0629,39.2081,40.4435,209.666,60.076,2075.85,232.136,132.9637,237.523,420.776,45.8068,206.06,50.7457,254.11,145.5938,168.6,49.883,31.5051,59.7215,207.887,100.1695,72.123,133.5809,65.3308,62.4829,225.3632,63.1853,8.0458,38.0165,171.298,57.0784,46.8108,43.8266,43.0638,93.2872,89.3781,132.028,101.436,79.4305,56.4093,275.584,88.1579,75.398,50.5446
2018-08-07,94.9897,41.1617,337.598,125.9008,101.0456,99.5801,39.4462,114.2663,61.2548,62.2255,134.613,76.6553,93.124,173.454,108.6987,114.2455,138.11,54.1201,170.926,27.831,32.1594,72.6341,17.6692,69.844,81.9909,37.465,43.2179,102.7611,63.6457,60.7123,45.6922,39.2801,40.0069,211.354,59.6156,2077.99,232.54,133.6503,238.347,424.258,45.7291,208.72,50.3954,253.39,144.7366,170.98,49.416,31.5765,59.5886,208.952,100.1205,72.6798,135.6134,65.1375,65.1351,227.8639,63.5991,8.086,37.932,173.741,56.8266,46.8108,44.133,43.1844,93.2324,90.3198,131.573,101.834,79.6585,56.7649,276.01,88.8703,76.3652,50.4845
2018-08-08,95.7442,41.35,334.73,123.5398,101.2519,98.5459,39.1493,111.7371,59.986,61.8121,133.976,76.0146,94.326,174.308,108.61,113.9935,140.659,54.2095,169.755,28.0872,32.6083,72.3792,17.6474,69.958,82.2466,37.6886,43.444,103.3368,64.0098,61.1148,45.2179,37.5194,39.3688,210.057,59.7077,2045.0,231.632,133.7395,239.42,423.901,45.9018,208.94,51.4122,253.83,144.755,167.397,49.449,31.2643,59.0213,209.624,99.817,72.8124,134.3976,64.7751,64.5942,225.6942,62.4063,8.0619,37.8098,172.723,56.5834,46.6659,44.3151,43.1758,93.5342,90.4021,131.424,102.318,79.6234,59.1239,274.184,89.1625,76.3368,50.802
2018-08-09,95.9398,41.5933,332.457,122.4876,100.4697,97.472,39.319,111.9135,60.2885,61.4981,135.098,75.3738,94.926,174.361,108.1989,114.0196,140.996,53.6486,167.82,27.9105,32.2854,71.5442,17.7182,69.714,81.769,37.637,43.6005,103.5067,63.5243,60.3518,44.8385,37.4633,39.7785,207.755,59.5235,1942.39,230.309,132.6516,241.991,421.333,45.1676,209.1,50.8654,253.8,144.8472,165.494,49.838,31.6568,58.4363,203.706,99.582,73.0156,129.7757,65.0811,64.6029,225.0598,63.3232,7.9496,37.9809,170.457,56.5139,47.0009,44.282,42.59,93.461,91.3805,131.737,102.564,79.9829,59.4708,274.531,89.1534,77.0575,50.5254
2018-08-10,94.6264,41.1696,328.288,120.1885,99.4811,98.1163,39.0899,110.4626,60.4481,61.4362,133.85,74.3836,94.315,172.794,107.9821,113.6285,140.447,53.7055,165.509,27.5484,32.2303,71.5706,17.5928,69.122,82.8438,37.637,42.4788,102.8744,63.1107,58.9096,45.0282,36.9191,39.6643,204.049,58.9618,1897.66,228.512,132.7229,240.853,416.851,44.0706,206.63,50.6774,253.7,142.6719,165.878,49.69,31.2911,57.9932,205.638,98.2309,73.0952,127.1956,65.1455,64.4372,222.265,62.2603,7.8132,37.9987,169.785,56.2882,46.6297,43.9674,41.6855,93.5159,89.8901,130.007,101.206,79.4393,59.8871,272.279,87.7652,76.5549,50.1882
2018-08-13,94.8406,40.9734,327.272,119.3927,97.8995,97.4004,38.8778,109.9137,59.7171,60.771,133.698,72.5196,94.81,170.893,106.6593,113.1679,139.969,54.2339,163.772,26.9213,32.1358,71.6497,17.5656,68.644,82.3477,37.6112,42.1309,102.1288,63.4401,57.9873,44.9247,37.1352,39.6173,201.606,58.4093,1854.26,227.801,132.5357,241.362,413.753,43.3105,205.17,50.7714,253.54,142.2387,166.893,50.011,31.2554,58.0995,204.938,97.7707,72.5207,127.0657,65.1858,64.0795,221.5571,62.6173,7.5886,38.081,169.811,56.3055,46.9013,43.3629,40.7896,93.6897,88.7746,130.313,100.265,79.562,60.2774,272.731,87.5004,76.0049,49.8078
2018-08-14,95.1853,41.4834,328.027,119.3042,98.5528,97.5118,38.9287,110.5313,60.6246,60.5776,133.788,71.9372,95.983,169.977,107.1451,112.5422,142.146,54.0225,164.329,27.1951,32.057,71.4651,17.5819,68.769,83.4593,37.8261,41.844,103.4029,64.7554,58.7,45.1231,37.3913,39.7718,204.005,58.5935,1833.55,228.699,133.9267,243.74,415.337,44.0274,205.83,51.2328,256.05,143.1789,167.021,50.221,31.5676,58.0729,207.215,98.6813,73.643,128.6806,65.4113,64.7687,224.0485,62.7309,7.6207,38.2233,171.396,56.8179,47.6074,44.0253,41.2289,94.207,89.9724,130.91,100.96,79.8338,61.908,277.036,89.3178,75.9954,50.2055
2018-08-15,94.5612,41.7737,320.889,116.7399,97.7361,93.8207,39.0899,110.6293,56.9863,59.5178,134.173,71.1799,94.131,170.761,107.5561,113.3504,141.509,54.7622,165.042,26.8153,32.4114,72.3353,17.7073,68.421,82.8805,37.7058,41.2701,102.0006,64.1733,57.5597,44.9247,37.7354,40.4234,203.73,58.4461,1863.49,226.122,132.8478,241.085,409.775,44.0188,204.5,51.4891,250.52,142.5244,166.595,50.339,31.1929,58.3477,206.907,97.9959,71.8705,125.9427,65.9267,64.1754,223.8463,60.7267,7.5806,38.4078,170.227,57.035,47.7522,43.5451,40.8758,95.0254,88.5369,132.065,101.868,79.7812,62.1335,276.262,88.8246,75.4549,50.1363
2018-08-16,95.6231,42.5819,334.643,120.4891,98.6559,94.4953,39.2087,110.2666,58.3223,60.3378,134.335,71.6459,94.326,171.993,108.6249,115.132,143.146,55.9653,166.485,27.1333,32.6161,73.557,18.0455,69.601,90.6155,38.8233,41.0179,101.9817,63.7671,58.3227,45.2352,38.0156,40.86,207.062,59.0815,1824.99,227.89,133.0885,243.388,413.074,44.5025,207.56,52.2154,248.89,142.4323,168.742,51.076,31.8084,59.1365,208.326,98.3778,73.0997,127.474,66.6252,64.9526,226.3929,61.3352,7.6287,38.8568,170.342,57.1044,48.0148,44.0171,41.608,95.9726,89.3141,133.309,102.768,79.8777,63.4864,283.357,90.3406,75.9101,50.7156
2018-08-17,95.9771,42.9899,335.049,123.2127,98.6559,94.6077,39.531,110.2666,58.6248,60.5389,135.636,71.6459,94.111,172.143,109.163,116.8614,142.633,56.136,167.812,27.1509,33.1437,73.557,18.0127,70.191,89.8898,39.4337,40.957,101.9249,60.6411,58.4149,45.3386,38.0723,40.9742,207.4,59.5972,1840.68,227.11,133.2758,242.676,412.673,44.6493,208.14,52.0274,245.7,143.8241,169.584,52.096,31.7549,59.8279,210.65,98.603,73.9636,130.4811,67.0244,65.743,227.0273,59.1688,7.6608,38.9413,171.44,57.365,48.4855,44.1247,41.6683,97.067,89.5884,134.584,104.136,79.4393,63.9028,282.81,90.5689,75.6256,50.8885
2018-08-20,96.7223,42.8801,339.247,122.6202,98.527,94.5675,39.6413,109.7862,59.255,60.9644,135.295,71.6459,93.836,174.229,109.4993,118.9558,143.102,57.0382,167.673,27.2657,33.3327,73.513,18.0564,70.556,88.1903,39.7346,40.4353,101.2522,61.3892,59.136,45.8387,37.7805,40.9675,209.533,59.5235,1858.6,227.248,134.5153,242.741,413.901,44.8653,208.46,51.5404,249.76,145.8979,169.704,51.588,31.6033,59.9697,212.209,98.4757,74.213,130.4254,66.6415,66.3402,228.7281,58.7144,7.7972,38.7479,172.537,57.4518,48.8114,44.5635,41.5994,97.3153,90.4936,136.763,104.777,78.9395,64.718,281.931,91.2265,77.9299,51.0355
2018-08-21,97.6353,43.0841,342.178,123.7874,99.1287,94.7201,39.2087,110.1783,59.5658,60.9798,133.94,73.5681,94.171,176.254,109.0957,117.6261,142.536,56.2254,168.566,27.3982,33.1988,73.7415,18.2145,70.995,88.2638,39.3564,41.4092,100.409,62.7466,59.7313,46.3906,37.2861,40.2554,212.083,59.6248,1898.08,228.522,135.1484,242.084,413.352,45.3836,208.49,51.3353,251.5,145.9256,169.489,51.488,31.8798,59.7392,213.32,98.5051,74.1685,133.4881,66.2098,67.2711,230.861,59.4933,7.9095,38.3767,172.573,57.7905,48.8838,44.8699,41.8147,96.6256,91.1976,135.888,105.17,83.4463,63.9114,282.079,91.7745,78.6601,50.975
2018-08-22,98.5854,42.4799,338.56,123.4691,98.8278,95.5072,38.9627,109.7372,60.4985,61.854,132.89,72.6361,95.245,175.144,108.5502,116.983,142.102,56.1197,167.394,27.3629,33.128,73.2933,17.8219,69.564,87.8872,39.5369,40.9135,101.4322,65.0997,59.6307,45.8129,36.6863,39.8457,212.696,60.472,1917.0,231.148,134.0427,241.205,416.042,45.349,207.33,51.754,255.54,142.8839,169.945,51.49,31.6479,59.3759,213.945,98.5834,76.5467,132.3558,65.8432,66.0065,227.0273,59.899,7.7731,38.1721,170.378,58.0423,47.8156,44.6629,41.8664,96.5888,96.4826,135.262,104.196,83.8058,64.1022,279.931,91.7379,78.3661,51.1565
2018-08-23,98.1569,42.5898,336.094,120.9578,98.6215,94.8486,38.7676,109.796,60.5405,61.1732,132.235,73.0439,95.145,176.192,108.6473,117.4176,140.774,56.0628,167.271,27.2393,33.2303,73.1615,17.7182,69.24,87.437,39.5627,40.8527,101.9059,66.0954,59.3708,45.3645,36.589,40.1816,210.03,60.6193,1894.9,231.247,133.9713,241.834,409.462,45.2022,207.24,51.3439,257.0,142.7733,168.879,51.596,31.4962,59.0036,214.225,97.663,77.2325,131.0286,65.8839,66.3666,224.7565,59.5095,7.725,38.1543,169.59,58.0597,47.6708,44.547,41.4615,96.3957,97.973,136.054,104.059,83.8321,63.8681,278.27,90.9068,78.6221,50.681
2018-08-24,98.5202,42.9821,337.931,122.2135,98.5785,95.5795,38.7082,109.7274,61.0111,61.591,132.846,72.8109,95.27,177.195,109.1481,118.1476,141.066,56.1197,169.366,27.2834,33.3878,73.2669,17.8001,69.627,87.2257,39.8206,41.444,102.7018,67.428,59.2534,45.9681,36.4998,39.483,208.937,60.868,1903.34,231.76,133.8732,244.48,415.598,45.4008,207.98,51.2413,261.51,143.9808,168.914,51.756,32.5577,59.2784,215.877,98.0547,77.7669,134.3512,66.3157,66.4544,225.2621,59.7124,7.7651,38.3922,170.475,58.3115,47.7522,44.7209,41.4702,97.2693,97.653,136.424,104.939,83.7795,64.2497,279.384,90.8338,78.1859,50.7415
2018-08-27,99.7219,43.037,342.149,125.6002,100.3235,96.6557,38.7591,110.1195,61.2044,62.1943,133.124,74.3836,96.384,177.794,109.6339,118.0338,142.04,56.0791,171.874,27.6544,32.7421,73.3372,17.9037,70.671,86.8491,40.0527,42.044,103.8387,68.3396,60.6955,46.7528,36.1756,39.6375,215.593,61.5494,1935.7,234.93,136.2363,247.07,420.907,45.7636,210.51,51.2755,262.4,145.6767,170.597,52.182,32.4952,59.4645,214.711,100.3164,77.1345,135.6877,65.6477,67.315,228.8292,60.7104,8.0138,38.1166,172.865,58.4765,47.9514,45.0935,42.9777,96.6624,97.8084,135.783,105.888,83.683,65.0129,282.036,92.1489,78.3756,51.096
2018-08-28,99.9362,42.8801,339.701,125.5648,99.8336,96.2621,38.4876,110.3646,60.5405,62.1015,134.676,74.3253,96.641,177.785,109.5591,117.5089,143.067,55.7864,172.782,27.619,32.6791,73.3724,17.8164,70.222,88.2546,40.3622,42.2353,104.464,67.9631,60.6871,46.5976,35.9324,39.2613,215.389,61.5034,1931.23,234.969,134.863,248.393,420.681,45.6859,210.77,51.4122,263.04,145.9532,170.615,52.604,32.4239,59.1897,214.925,100.5513,77.2236,135.9661,65.4522,67.2096,227.6616,60.7997,8.0298,37.9165,173.157,60.5953,48.0238,44.8782,43.0724,96.7267,98.9971,137.57,104.948,83.9724,64.9782,282.036,91.8201,78.3092,51.0701
2018-08-29,99.4052,42.8173,338.715,125.441,99.5069,96.5513,38.4537,110.2372,61.7925,62.5502,134.99,75.5486,99.905,178.44,110.2691,117.9813,144.368,55.9327,173.631,27.5042,32.6791,73.3812,17.5765,69.762,87.8596,40.8178,42.3918,106.1315,69.0189,60.8129,46.4768,36.1026,39.2412,215.237,61.8164,1944.03,236.717,134.4885,248.846,422.308,45.349,211.27,52.2239,268.36,147.0132,171.585,53.389,32.7807,59.3493,214.86,101.4912,78.0519,135.4928,65.7617,67.4468,227.6341,61.3596,7.9977,38.1581,172.352,60.0917,48.2049,44.9858,43.0294,96.8647,99.3719,136.906,105.564,84.6914,64.5706,282.018,91.4548,78.5084,50.975
2018-08-30,98.9581,42.9585,335.533,122.9651,99.0169,96.222,38.1313,109.7176,61.8093,62.2794,133.635,74.3836,100.119,176.299,109.0658,118.0601,144.093,55.7133,173.433,27.3894,32.6791,73.3109,17.4292,69.225,88.2822,40.5341,41.9483,106.0651,68.8503,59.9158,46.2526,35.8189,39.4158,213.454,61.7152,1944.0,236.184,134.2195,248.282,413.648,45.1158,209.75,51.8565,266.43,145.5292,172.101,53.88,32.7182,58.7111,215.992,100.8548,77.7669,133.0148,66.2424,67.0604,226.8434,61.9032,7.7811,38.2253,170.404,59.1712,48.0691,44.7457,42.4694,97.0026,98.6405,136.823,105.034,84.8843,64.64,279.87,90.642,77.1902,50.5427
2018-08-31,98.7252,42.6604,331.557,122.7794,98.4926,95.1378,37.809,109.8156,61.7001,62.0164,133.797,75.3738,100.636,177.635,109.4769,117.8326,144.485,55.7539,174.011,27.3187,32.6949,72.9066,17.4183,68.76,88.0617,41.0671,42.1136,106.4252,69.5616,59.7313,45.8474,35.4866,39.3083,212.037,61.5494,1951.55,236.095,135.0264,248.347,416.947,45.0467,208.72,51.7369,263.51,145.8057,171.637,54.502,32.9948,58.8618,218.144,101.3738,77.9362,133.4603,66.1772,67.3853,224.2784,61.4488,7.6047,38.0619,171.192,59.6662,48.3859,44.8037,42.0646,97.159,99.436,138.015,105.059,84.5335,65.2557,280.36,90.4959,78.1409,50.56
2018-09-03,98.7252,42.6604,331.557,122.7794,98.4926,95.1378,37.809,109.8156,61.7001,62.0164,133.797,75.3738,100.636,177.635,109.4769,117.8326,144.485,55.7539,174.011,27.3187,32.6949,72.9066,17.4183,68.76,88.0617,41.0671,42.1136,106.4252,69.5616,59.7313,45.8474,35.4866,39.3083,212.037,61.5494,1951.55,236.095,135.0264,248.347,416.947,45.0467,208.72,51.7369,263.51,145.8057,171.637,54.502,32.9948,58.8618,218.144,101.3738,77.9362,133.4603,66.1772,67.3853,224.2784,61.4488,7.6047,38.0619,171.192,59.6662,48.3859,44.8037,42.0646,97.159,99.436,138.015,105.059,84.5335,65.2557,280.36,90.4959,78.1409,50.56
2018-09-04,99.6847,41.7345,334.904,122.24,98.9826,95.467,37.9701,108.6686,61.4312,62.1092,132.926,73.8011,101.976,181.448,108.879,116.984,144.031,55.2337,172.097,27.5042,32.5768,72.6868,17.3747,68.864,87.6024,41.0327,41.7049,105.8378,70.3101,59.8655,46.0198,35.5758,39.7046,211.903,61.798,1925.36,233.083,135.6091,248.393,414.092,45.2626,210.05,51.6771,266.68,143.9531,168.991,54.677,32.4506,57.8159,219.595,101.3835,79.2277,131.5113,66.3238,67.0955,221.8329,60.2804,7.5966,38.0463,170.493,61.3223,48.4583,44.9113,41.9612,96.2118,100.5149,137.11,106.307,83.7882,64.1803,281.673,91.1717,75.6693,50.8366
2018-09-05,98.4457,42.2288,335.32,124.318,98.5012,95.5072,38.4961,107.7079,61.3388,62.9369,132.433,73.1604,99.741,180.625,109.6114,118.8562,145.385,55.7783,174.762,27.5396,32.9547,73.2054,17.4619,69.324,88.7599,40.6373,41.4962,102.787,69.0015,59.6726,46.4079,36.1999,40.7391,211.814,60.7759,1892.18,233.399,138.2088,247.588,416.233,45.1331,212.26,52.2923,256.14,143.9162,169.867,54.32,32.3615,59.0213,220.465,101.8339,78.9159,134.4626,67.7656,67.8595,225.0231,60.4751,7.6127,38.402,171.705,62.1197,48.6937,44.9858,41.9698,97.2233,99.1251,137.547,106.581,84.2091,64.9522,281.165,91.19,75.9734,50.9663
2018-09-06,98.1849,42.5976,339.759,125.1846,98.08,92.5437,38.8269,108.0903,59.2718,62.2407,132.872,72.8691,97.916,182.165,109.4096,119.7398,145.83,56.3961,175.512,27.3798,32.8996,72.6429,17.5492,69.71,88.6037,40.6459,41.0962,103.0239,67.5889,58.7839,46.4768,37.0915,40.8331,209.103,60.6193,1909.5,232.768,138.6391,250.289,413.474,45.0812,212.88,52.0701,259.75,144.4047,168.493,53.418,32.0403,59.3847,221.466,102.4116,79.1653,134.6668,67.9937,66.9286,226.3378,59.1363,7.5645,38.8943,172.821,61.6553,49.0739,44.9858,41.2892,96.9015,100.012,139.138,105.76,84.6037,65.9756,287.798,89.6374,76.4297,50.0845
